experiment,experiment_label,layer,component,type,param_name,n_params,n_changed,n_unchanged,sparsity,n_changed_bf16,n_unchanged_bf16,sparsity_bf16,n_changed_thresh,sparsity_thresh,n_changed_bf16_thresh,sparsity_bf16_thresh
muon_grpo_fp32,Muon + GRPO (FP32),13,o_proj,attn,model.layers.13.self_attn.o_proj.weight,2359296,2359142,154,6.527370876741045e-05,294235,2065061,0.8752869500054253,531785,0.7746001349555122,155935,0.9339061313205295
muon_grpo_fp32,Muon + GRPO (FP32),13,q_proj,attn,model.layers.13.self_attn.q_proj.weight,2359296,2359094,202,8.561876085066977e-05,213220,2146076,0.9096255832248263,422668,0.8208499484592013,105584,0.9552476671006944
muon_grpo_fp32,Muon + GRPO (FP32),13,v_proj,attn,model.layers.13.self_attn.v_proj.weight,393216,393188,28,7.120768229162966e-05,50254,342962,0.8721974690755209,108255,0.7246932983398438,31874,0.9189402262369791
muon_grpo_fp32,Muon + GRPO (FP32),14,down_proj,mlp,model.layers.14.mlp.down_proj.weight,13762560,13761825,735,5.340576171875e-05,1867683,11894877,0.864292471749442,4426149,0.6783920288085937,1252331,0.9090045020693824
muon_grpo_fp32,Muon + GRPO (FP32),14,gate_proj,mlp,model.layers.14.mlp.gate_proj.weight,13762560,13761708,852,6.190708705355874e-05,1724500,12038060,0.8746962774367559,4231657,0.6925239926292783,1160879,0.9156494867234003
muon_grpo_fp32,Muon + GRPO (FP32),14,up_proj,mlp,model.layers.14.mlp.up_proj.weight,13762560,13761826,734,5.333310081845344e-05,1721545,12041015,0.8749109903971354,4317050,0.6863192603701637,1136408,0.9174275716145833
muon_grpo_fp32,Muon + GRPO (FP32),14,k_proj,attn,model.layers.14.self_attn.k_proj.weight,393216,393088,128,0.00032552083333337034,52717,340499,0.8659337361653646,106402,0.7294057210286458,33329,0.9152399698893229
muon_grpo_fp32,Muon + GRPO (FP32),14,o_proj,attn,model.layers.14.self_attn.o_proj.weight,2359296,2357100,2196,0.0009307861328125,286624,2072672,0.8785129123263888,484473,0.794653574625651,153736,0.9348381890190972
muon_grpo_fp32,Muon + GRPO (FP32),14,q_proj,attn,model.layers.14.self_attn.q_proj.weight,2359296,2357158,2138,0.0009062025282118302,205990,2153306,0.9126900566948785,349830,0.8517227172851562,94266,0.9600448608398438
muon_grpo_fp32,Muon + GRPO (FP32),14,v_proj,attn,model.layers.14.self_attn.v_proj.weight,393216,393195,21,5.340576171875e-05,57644,335572,0.8534037272135416,105616,0.7314046223958333,36483,0.9072189331054688
muon_grpo_fp32,Muon + GRPO (FP32),15,down_proj,mlp,model.layers.15.mlp.down_proj.weight,13762560,13761808,752,5.464099702379155e-05,1855668,11906892,0.8651654924665179,4343594,0.6843905494326636,1238339,0.9100211733863467
muon_grpo_fp32,Muon + GRPO (FP32),15,gate_proj,mlp,model.layers.15.mlp.gate_proj.weight,13762560,13755200,7360,0.0005347842261904656,1675267,12087293,0.8782735915411086,4093689,0.7025488717215402,1129745,0.9179117111932664
muon_grpo_fp32,Muon + GRPO (FP32),15,up_proj,mlp,model.layers.15.mlp.up_proj.weight,13762560,13755800,6760,0.0004911876860118625,1673020,12089540,0.8784368605840773,4218845,0.6934549240838914,1097155,0.9202797299339658
muon_grpo_fp32,Muon + GRPO (FP32),15,k_proj,attn,model.layers.15.self_attn.k_proj.weight,393216,393185,31,7.883707682287966e-05,50924,342292,0.8704935709635416,116112,0.7047119140625,34032,0.9134521484375
muon_grpo_fp32,Muon + GRPO (FP32),15,o_proj,attn,model.layers.15.self_attn.o_proj.weight,2359296,2359146,150,6.357828776037966e-05,275080,2084216,0.8834058973524306,527734,0.7763171725802951,148181,0.9371927049424913
muon_grpo_fp32,Muon + GRPO (FP32),15,q_proj,attn,model.layers.15.self_attn.q_proj.weight,2359296,2359073,223,9.451972113716511e-05,229430,2129866,0.902754889594184,365062,0.8452665540907118,107691,0.9543546040852865
muon_grpo_fp32,Muon + GRPO (FP32),15,v_proj,attn,model.layers.15.self_attn.v_proj.weight,393216,393195,21,5.340576171875e-05,43709,349507,0.8888422648111979,112889,0.712908426920573,28324,0.9279683430989584
muon_grpo_fp32,Muon + GRPO (FP32),16,down_proj,mlp,model.layers.16.mlp.down_proj.weight,13762560,13761809,751,5.456833612349499e-05,1817730,11944830,0.8679221017020089,4284616,0.6886759440104167,1207685,0.9122485206240699
muon_grpo_fp32,Muon + GRPO (FP32),16,gate_proj,mlp,model.layers.16.mlp.gate_proj.weight,13762560,13761619,941,6.837390718006375e-05,1720331,12042229,0.8749992007300967,4058486,0.7051067533947173,1164643,0.91537599109468
muon_grpo_fp32,Muon + GRPO (FP32),16,up_proj,mlp,model.layers.16.mlp.up_proj.weight,13762560,13761764,796,5.7838076636951286e-05,1711020,12051540,0.8756757463727679,4299302,0.6876088460286458,1141130,0.917084466843378
muon_grpo_fp32,Muon + GRPO (FP32),16,k_proj,attn,model.layers.16.self_attn.k_proj.weight,393216,393168,48,0.0001220703125,40959,352257,0.8958358764648438,117401,0.701433817545573,27060,0.931182861328125
muon_grpo_fp32,Muon + GRPO (FP32),16,o_proj,attn,model.layers.16.self_attn.o_proj.weight,2359296,2359167,129,5.467732747399534e-05,283018,2076278,0.8800413343641493,530538,0.7751286824544271,150677,0.936134762234158
muon_grpo_fp32,Muon + GRPO (FP32),16,q_proj,attn,model.layers.16.self_attn.q_proj.weight,2359296,2300622,58674,0.02486928304036462,216398,2142898,0.908278571234809,446672,0.8106757269965278,115306,0.951126946343316
muon_grpo_fp32,Muon + GRPO (FP32),16,v_proj,attn,model.layers.16.self_attn.v_proj.weight,393216,393200,16,4.069010416662966e-05,45003,348213,0.8855514526367188,107972,0.7254130045572917,28826,0.9266916910807291
muon_grpo_fp32,Muon + GRPO (FP32),17,down_proj,mlp,model.layers.17.mlp.down_proj.weight,13762560,13761807,753,5.471365792408811e-05,1794819,11967741,0.8695868355887277,4275164,0.6893627348400297,1194339,0.9132182529994419
muon_grpo_fp32,Muon + GRPO (FP32),17,gate_proj,mlp,model.layers.17.mlp.gate_proj.weight,13762560,13759371,3189,0.0002317156110490659,1713616,12048944,0.8754871186755953,4162866,0.6975224086216518,1162572,0.9155264718191964
muon_grpo_fp32,Muon + GRPO (FP32),17,up_proj,mlp,model.layers.17.mlp.up_proj.weight,13762560,13760409,2151,0.00015629359654012465,1699033,12063527,0.8765467325846354,4305863,0.6871321178617932,1136016,0.9174560546875
muon_grpo_fp32,Muon + GRPO (FP32),17,k_proj,attn,model.layers.17.self_attn.k_proj.weight,393216,393193,23,5.849202473962034e-05,51930,341286,0.8679351806640625,110821,0.7181676228841145,32623,0.9170354207356771
muon_grpo_fp32,Muon + GRPO (FP32),17,o_proj,attn,model.layers.17.self_attn.o_proj.weight,2359296,2359144,152,6.442599826383955e-05,276890,2082406,0.8826387193467882,535133,0.7731810675726997,153682,0.934861077202691
muon_grpo_fp32,Muon + GRPO (FP32),17,q_proj,attn,model.layers.17.self_attn.q_proj.weight,2359296,2359106,190,8.053249782991045e-05,235584,2123712,0.900146484375,429483,0.8179613749186198,111617,0.9526905483669705
muon_grpo_fp32,Muon + GRPO (FP32),17,v_proj,attn,model.layers.17.self_attn.v_proj.weight,393216,393186,30,7.62939453125e-05,50031,343185,0.8727645874023438,110714,0.7184397379557292,32463,0.9174423217773438
muon_grpo_fp32,Muon + GRPO (FP32),18,down_proj,mlp,model.layers.18.mlp.down_proj.weight,13762560,13761817,743,5.3987048921122494e-05,1778114,11984446,0.8708006359281995,4232453,0.6924661545526414,1184307,0.9139471871512277
muon_grpo_fp32,Muon + GRPO (FP32),18,gate_proj,mlp,model.layers.18.mlp.gate_proj.weight,13762560,13759565,2995,0.00021761939639142192,1656108,12106452,0.8796657017299108,4088555,0.7029219127836681,1127096,0.9181041899181548
muon_grpo_fp32,Muon + GRPO (FP32),18,up_proj,mlp,model.layers.18.mlp.up_proj.weight,13762560,13760661,1899,0.00013798304966516906,1698537,12064023,0.876582772391183,4241347,0.6918199085053943,1133089,0.9176687331426712
muon_grpo_fp32,Muon + GRPO (FP32),18,k_proj,attn,model.layers.18.self_attn.k_proj.weight,393216,393189,27,6.866455078125e-05,46192,347024,0.8825276692708334,115457,0.706377665201823,30273,0.9230117797851562
muon_grpo_fp32,Muon + GRPO (FP32),18,o_proj,attn,model.layers.18.self_attn.o_proj.weight,2359296,2359142,154,6.527370876741045e-05,288363,2070933,0.8777758280436198,572931,0.7571601867675781,163860,0.9305470784505209
muon_grpo_fp32,Muon + GRPO (FP32),18,q_proj,attn,model.layers.18.self_attn.q_proj.weight,2359296,2359126,170,7.205539279508955e-05,243163,2116133,0.896934085422092,472992,0.7995198567708334,129685,0.9450323316786025
muon_grpo_fp32,Muon + GRPO (FP32),18,v_proj,attn,model.layers.18.self_attn.v_proj.weight,393216,393198,18,4.57763671875e-05,62123,331093,0.8420130411783854,109617,0.7212295532226562,39047,0.9006983439127604
muon_grpo_fp32,Muon + GRPO (FP32),19,down_proj,mlp,model.layers.19.mlp.down_proj.weight,13762560,13761760,800,5.812872023813753e-05,1740689,12021871,0.8735199701218378,4142916,0.6989719935825893,1152897,0.9162294660295759
muon_grpo_fp32,Muon + GRPO (FP32),19,gate_proj,mlp,model.layers.19.mlp.gate_proj.weight,13762560,13760215,2345,0.00017038981119787966,1619155,12143405,0.8823507399786086,3982957,0.7105947585332961,1089579,0.9208302089146205
muon_grpo_fp32,Muon + GRPO (FP32),19,up_proj,mlp,model.layers.19.mlp.up_proj.weight,13762560,13761086,1474,0.00010710216703868625,1641524,12121036,0.8807253882998511,4077660,0.7037135532924107,1081509,0.9214165823800223
muon_grpo_fp32,Muon + GRPO (FP32),19,k_proj,attn,model.layers.19.self_attn.k_proj.weight,393216,393199,17,4.323323567712034e-05,47996,345220,0.8779398600260416,118966,0.6974538167317708,31291,0.9204228719075521
muon_grpo_fp32,Muon + GRPO (FP32),19,o_proj,attn,model.layers.19.self_attn.o_proj.weight,2359296,2359106,190,8.053249782991045e-05,255112,2104184,0.8918694390190972,579723,0.7542813618977865,145803,0.9382006327311198
muon_grpo_fp32,Muon + GRPO (FP32),19,q_proj,attn,model.layers.19.self_attn.q_proj.weight,2359296,2359134,162,6.866455078125e-05,253041,2106255,0.8927472432454427,506461,0.7853338453504775,135006,0.9427769978841146
muon_grpo_fp32,Muon + GRPO (FP32),19,v_proj,attn,model.layers.19.self_attn.v_proj.weight,393216,393182,34,8.646647135412966e-05,41130,352086,0.8954010009765625,110281,0.7195409138997395,26413,0.9328282674153646
muon_grpo_fp32,Muon + GRPO (FP32),2,down_proj,mlp,model.layers.2.mlp.down_proj.weight,13762560,13761841,719,5.224318731400501e-05,1799040,11963520,0.8692801339285714,4430612,0.6780677432105655,1204999,0.9124436878022694
muon_grpo_fp32,Muon + GRPO (FP32),2,gate_proj,mlp,model.layers.2.mlp.gate_proj.weight,13762560,13760605,1955,0.00014205206008188753,1526459,12236101,0.8890861147925967,4511128,0.6722173781622024,1033983,0.924869864327567
muon_grpo_fp32,Muon + GRPO (FP32),2,up_proj,mlp,model.layers.2.mlp.up_proj.weight,13762560,13761188,1372,9.969075520832593e-05,1788001,11974559,0.8700822376069568,4533556,0.6705877394903275,1201903,0.9126686459495907
muon_grpo_fp32,Muon + GRPO (FP32),2,k_proj,attn,model.layers.2.self_attn.k_proj.weight,393216,392769,447,0.00113677978515625,33497,359719,0.9148127237955729,117072,0.7022705078125,21766,0.9446461995442709
muon_grpo_fp32,Muon + GRPO (FP32),2,o_proj,attn,model.layers.2.self_attn.o_proj.weight,2359296,2359181,115,4.8743353949665114e-05,290881,2068415,0.8767085605197482,584087,0.75243165757921,167801,0.9288766649034288
muon_grpo_fp32,Muon + GRPO (FP32),2,q_proj,attn,model.layers.2.self_attn.q_proj.weight,2359296,2357099,2197,0.0009312099880642855,186416,2172880,0.9209865993923612,393309,0.8332939147949219,87937,0.9627274407280816
muon_grpo_fp32,Muon + GRPO (FP32),2,v_proj,attn,model.layers.2.self_attn.v_proj.weight,393216,393192,24,6.103515625e-05,65426,327790,0.8336130777994791,116833,0.7028783162434895,42849,0.8910293579101562
muon_grpo_fp32,Muon + GRPO (FP32),20,down_proj,mlp,model.layers.20.mlp.down_proj.weight,13762560,13761713,847,6.154378255207593e-05,1717708,12044852,0.8751897902715774,3972369,0.7113640921456473,1124959,0.9182594662620908
muon_grpo_fp32,Muon + GRPO (FP32),20,gate_proj,mlp,model.layers.20.mlp.gate_proj.weight,13762560,13760064,2496,0.00018136160714288252,1621968,12140592,0.8821463448660715,3833975,0.721419924781436,1077563,0.9217033022925967
muon_grpo_fp32,Muon + GRPO (FP32),20,up_proj,mlp,model.layers.20.mlp.up_proj.weight,13762560,13760940,1620,0.00011771065848209528,1592201,12170359,0.8843092418852306,3779611,0.7253700619652157,1024083,0.9255892072405134
muon_grpo_fp32,Muon + GRPO (FP32),20,k_proj,attn,model.layers.20.self_attn.k_proj.weight,393216,393040,176,0.00044759114583337034,47756,345460,0.8785502115885416,111769,0.7157567342122395,29866,0.9240468343098959
muon_grpo_fp32,Muon + GRPO (FP32),20,o_proj,attn,model.layers.20.self_attn.o_proj.weight,2359296,2359156,140,5.933973524308023e-05,257274,2102022,0.8909530639648438,553400,0.7654385036892362,144591,0.938714345296224
muon_grpo_fp32,Muon + GRPO (FP32),20,q_proj,attn,model.layers.20.self_attn.q_proj.weight,2359296,2358236,1060,0.0004492865668402901,243348,2115948,0.8968556722005209,472372,0.7997826470269097,123502,0.9476530287000868
muon_grpo_fp32,Muon + GRPO (FP32),20,v_proj,attn,model.layers.20.self_attn.v_proj.weight,393216,393183,33,8.392333984375e-05,40017,353199,0.8982315063476562,109181,0.722338358561198,25687,0.9346745808919271
muon_grpo_fp32,Muon + GRPO (FP32),21,down_proj,mlp,model.layers.21.mlp.down_proj.weight,13762560,13761704,856,6.219773065474499e-05,1685022,12077538,0.8775647844587053,3672303,0.7331671578543526,1073514,0.9219975062779018
muon_grpo_fp32,Muon + GRPO (FP32),21,gate_proj,mlp,model.layers.21.mlp.gate_proj.weight,13762560,13761335,1225,8.900960286462034e-05,1480513,12282047,0.8924245925176711,3312357,0.7593211582728795,948832,0.9310570126488096
muon_grpo_fp32,Muon + GRPO (FP32),21,up_proj,mlp,model.layers.21.mlp.up_proj.weight,13762560,13761589,971,7.05537341889606e-05,1507121,12255439,0.8904912312825521,3301368,0.76011962890625,929685,0.932448250906808
muon_grpo_fp32,Muon + GRPO (FP32),21,k_proj,attn,model.layers.21.self_attn.k_proj.weight,393216,393195,21,5.340576171875e-05,47986,345230,0.8779652913411459,116790,0.7029876708984375,30582,0.9222259521484375
muon_grpo_fp32,Muon + GRPO (FP32),21,o_proj,attn,model.layers.21.self_attn.o_proj.weight,2359296,2359117,179,7.587009006071455e-05,248060,2111236,0.8948584662543403,478310,0.7972657945421007,130836,0.9445444742838541
muon_grpo_fp32,Muon + GRPO (FP32),21,q_proj,attn,model.layers.21.self_attn.q_proj.weight,2359296,2359080,216,9.1552734375e-05,223446,2135850,0.9052912394205729,363999,0.8457171122233073,105881,0.9551217820909288
muon_grpo_fp32,Muon + GRPO (FP32),21,v_proj,attn,model.layers.21.self_attn.v_proj.weight,393216,393183,33,8.392333984375e-05,42898,350318,0.8909047444661459,109319,0.7219874064127605,27444,0.930206298828125
muon_grpo_fp32,Muon + GRPO (FP32),22,down_proj,mlp,model.layers.22.mlp.down_proj.weight,13762560,13761667,893,6.488618396582879e-05,1625567,12136993,0.8818848382859003,3701031,0.7310797555106027,1037341,0.9246258690243676
muon_grpo_fp32,Muon + GRPO (FP32),22,gate_proj,mlp,model.layers.22.mlp.gate_proj.weight,13762560,13760625,1935,0.00014059884207584528,1440485,12322075,0.8953330630347842,3478833,0.7472248622349331,927761,0.9325880504789806
muon_grpo_fp32,Muon + GRPO (FP32),22,up_proj,mlp,model.layers.22.mlp.up_proj.weight,13762560,13761235,1325,9.627569289438753e-05,1524468,12238092,0.8892307826450893,3515920,0.7445300874255952,950749,0.930917721702939
muon_grpo_fp32,Muon + GRPO (FP32),22,k_proj,attn,model.layers.22.self_attn.k_proj.weight,393216,393009,207,0.00052642822265625,59181,334035,0.8494949340820312,92954,0.7636057535807291,37685,0.9041620890299479
muon_grpo_fp32,Muon + GRPO (FP32),22,o_proj,attn,model.layers.22.self_attn.o_proj.weight,2359296,2359127,169,7.163153754341511e-05,232641,2126655,0.9013938903808594,564072,0.7609151204427084,132849,0.9436912536621094
muon_grpo_fp32,Muon + GRPO (FP32),22,q_proj,attn,model.layers.22.self_attn.q_proj.weight,2359296,2358100,1196,0.0005069308810763395,249995,2109301,0.8940383063422309,338486,0.8565309312608507,111288,0.9528299967447916
muon_grpo_fp32,Muon + GRPO (FP32),22,v_proj,attn,model.layers.22.self_attn.v_proj.weight,393216,393188,28,7.120768229162966e-05,48603,344613,0.8763961791992188,88651,0.7745488484700521,27854,0.9291636149088541
muon_grpo_fp32,Muon + GRPO (FP32),23,down_proj,mlp,model.layers.23.mlp.down_proj.weight,13762560,13761657,903,6.561279296879441e-05,1598385,12164175,0.8838599068777901,3742149,0.7280920846121652,1018619,0.9259862263997396
muon_grpo_fp32,Muon + GRPO (FP32),23,gate_proj,mlp,model.layers.23.mlp.gate_proj.weight,13762560,13757312,5248,0.0003813244047619069,1431379,12331181,0.8959947131928944,3544436,0.7424580891927084,918696,0.9332467215401785
muon_grpo_fp32,Muon + GRPO (FP32),23,up_proj,mlp,model.layers.23.mlp.up_proj.weight,13762560,13758092,4468,0.0003246489025298116,1485787,12276773,0.8920413789295015,3541993,0.7426355997721354,924325,0.9328377133324033
muon_grpo_fp32,Muon + GRPO (FP32),23,k_proj,attn,model.layers.23.self_attn.k_proj.weight,393216,393014,202,0.0005137125651041297,48581,344635,0.8764521280924479,106739,0.7285486857096355,29980,0.9237569173177084
muon_grpo_fp32,Muon + GRPO (FP32),23,o_proj,attn,model.layers.23.self_attn.o_proj.weight,2359296,2359106,190,8.053249782991045e-05,226125,2133171,0.9041557312011719,489041,0.7927174038357205,118713,0.949682871500651
muon_grpo_fp32,Muon + GRPO (FP32),23,q_proj,attn,model.layers.23.self_attn.q_proj.weight,2359296,2358249,1047,0.00044377644856774534,235881,2123415,0.9000205993652344,426946,0.8190366956922743,119344,0.9494154188368056
muon_grpo_fp32,Muon + GRPO (FP32),23,v_proj,attn,model.layers.23.self_attn.v_proj.weight,393216,393187,29,7.375081380212034e-05,47195,346021,0.8799769083658854,111690,0.7159576416015625,30791,0.9216944376627604
muon_grpo_fp32,Muon + GRPO (FP32),24,down_proj,mlp,model.layers.24.mlp.down_proj.weight,13762560,13761604,956,6.946382068451218e-05,1507509,12255051,0.8904630388532366,3410065,0.7522216070265997,927459,0.9326099940708705
muon_grpo_fp32,Muon + GRPO (FP32),24,gate_proj,mlp,model.layers.24.mlp.gate_proj.weight,13762560,13758492,4068,0.00029558454241074283,1393172,12369388,0.8987708682105655,3287440,0.7611316499255952,866529,0.9370372227260044
muon_grpo_fp32,Muon + GRPO (FP32),24,up_proj,mlp,model.layers.24.mlp.up_proj.weight,13762560,13759147,3413,0.0002479916527158288,1358513,12404047,0.9012892223539807,3034400,0.7795177641369048,800495,0.9418353126162574
muon_grpo_fp32,Muon + GRPO (FP32),24,k_proj,attn,model.layers.24.self_attn.k_proj.weight,393216,393128,88,0.00022379557291662966,45792,347424,0.883544921875,127347,0.6761398315429688,30434,0.9226023356119791
muon_grpo_fp32,Muon + GRPO (FP32),24,o_proj,attn,model.layers.24.self_attn.o_proj.weight,2359296,2359135,161,6.824069552946455e-05,218176,2141120,0.9075249565972222,510417,0.7836570739746094,117444,0.9502207438151041
muon_grpo_fp32,Muon + GRPO (FP32),24,q_proj,attn,model.layers.24.self_attn.q_proj.weight,2359296,2358777,519,0.00021998087565100466,229788,2129508,0.9026031494140625,474071,0.79906251695421,119955,0.9491564432779948
muon_grpo_fp32,Muon + GRPO (FP32),24,v_proj,attn,model.layers.24.self_attn.v_proj.weight,393216,393177,39,9.918212890625e-05,38570,354646,0.9019114176432291,113874,0.7104034423828125,25260,0.935760498046875
muon_grpo_fp32,Muon + GRPO (FP32),25,down_proj,mlp,model.layers.25.mlp.down_proj.weight,13762560,13761434,1126,8.181617373514971e-05,1375623,12386937,0.9000459943498884,3022844,0.780357433500744,808475,0.9412554786318824
muon_grpo_fp32,Muon + GRPO (FP32),25,gate_proj,mlp,model.layers.25.mlp.gate_proj.weight,13762560,13757318,5242,0.0003808884393601275,1432758,12329802,0.895894513811384,3381750,0.7542790004185268,896879,0.9348319644019717
muon_grpo_fp32,Muon + GRPO (FP32),25,up_proj,mlp,model.layers.25.mlp.up_proj.weight,13762560,13757845,4715,0.0003425961449032844,1309970,12452590,0.904816400437128,2933117,0.7868770781017485,765079,0.944408671061198
